Date,Hour,PJM_Load

03/31/00,2400,24705

03/30/00,100,23775

03/30/00,200,23170

03/30/00,300,22995

03/30/00,400,22926

03/30/00,500,23414

03/30/00,600,25471

03/30/00,700,28636

03/30/00,800,30756

03/30/00,900,30888

03/30/00,1000,30678

03/30/00,1100,30589

03/30/00,1200,30330

03/30/00,1300,29885

03/30/00,1400,29702

03/30/00,1500,29255

03/30/00,1600,28953

03/30/00,1700,28865

03/30/00,1800,29070

03/30/00,1900,30332

03/30/00,2000,31885

03/30/00,2100,31369

03/30/00,2200,29871

03/30/00,2300,27614

03/30/00,2400,25081

03/29/00,100,23391

03/29/00,200,22329

03/29/00,300,22190

03/29/00,400,22093

03/29/00,500,22703

03/29/00,600,24720

03/29/00,700,27953

03/29/00,800,30280

03/29/00,900,30685

03/29/00,1000,30690
03/29/00,1100,30684

03/29/00,1200,30730

03/29/00,1300,30285

03/29/00,1400,30351

03/29/00,1500,30246

03/29/00,1600,29932

03/29/00,1700,30181

03/29/00,1800,30631

03/29/00,1900,31613

03/29/00,2000,32768

03/29/00,2100,32180

03/29/00,2200,30605

03/29/00,2300,28005

03/29/00,2400,25605

03/28/00,100,22365

03/28/00,200,21678

03/28/00,300,21199

03/28/00,400,21099

03/28/00,500,21585

03/28/00,600,23585

03/28/00,700,26862

03/28/00,800,29257

03/28/00,900,29873

03/28/00,1000,29950

03/28/00,1100,30209

03/28/00,1200,29989

03/28/00,1300,29552

03/28/00,1400,29467

03/28/00,1500,29350

03/28/00,1600,29364

03/28/00,1700,29632

03/28/00,1800,30489

03/28/00,1900,31576

03/28/00,2000,32283

03/28/00,2100,31634

03/28/00,2200,30004

03/28/00,2300,27505

03/28/00,2400,25191

03/27/00,100,21753

03/27/00,200,20871

03/27/00,300,20732

03/27/00,400,21031

03/27/00,500,21807

03/27/00,600,23820

03/27/00,700,27241

03/27/00,800,29551

03/27/00,900,29979

03/27/00,1000,30125

03/27/00,1100,30228

03/27/00,1200,30251

03/27/00,1300,29667

03/27/00,1400,29663

03/27/00,1500,29573

03/27/00,1600,29386

03/27/00,1700,29914

03/27/00,1800,30718
03/27/00,1900,31897

03/27/00,2000,32237

03/27/00,2100,31326

03/27/00,2200,29387

03/27/00,2300,26799

03/27/00,2400,24125

03/26/00,100,20815

03/26/00,200,19780

03/26/00,300,19256

03/26/00,400,18884

03/26/00,500,19018

03/26/00,600,19413

03/26/00,700,19889
03/26/00,800,20803

03/26/00,900,22513

03/26/00,1000,23769

03/26/00,1100,24333

03/26/00,1200,24483

03/26/00,1300,24265

03/26/00,1400,24066

03/26/00,1500,23736

03/26/00,1600,23619

03/26/00,1700,23798

03/26/00,1800,24626

03/26/00,1900,26134

03/26/00,2000,27840

03/26/00,2100,27430

03/26/00,2200,26258

03/26/00,2300,24598

03/26/00,2400,23025

03/25/00,100,22143

03/25/00,200,21138

03/25/00,300,20632

03/25/00,400,20570

03/25/00,500,20598

03/25/00,600,21287

03/25/00,700,22018

03/25/00,800,23522

03/25/00,900,25406

03/25/00,1000,26572

03/25/00,1100,26797

03/25/00,1200,26580

03/25/00,1300,25995

03/25/00,1400,25445

03/25/00,1500,25023

03/25/00,1600,24686

03/25/00,1700,24759

03/25/00,1800,25251

03/25/00,1900,26615

03/25/00,2000,27534

03/25/00,2100,26773

03/25/00,2200,25598

03/25/00,2300,24202

03/25/00,2400,22293

03/24/00,100,23205

03/24/00,200,22446

03/24/00,300,22159

03/24/00,400,22123

03/24/00,500,22676

03/24/00,600,24779

03/24/00,700,27702

03/24/00,800,29790

03/24/00,900,30302

03/24/00,1000,30255

03/24/00,1100,30381

03/24/00,1200,30109

03/24/00,1300,29811

03/24/00,1400,29624

03/24/00,1500,29355

03/24/00,1600,28650

03/24/00,1700,28451

03/24/00,1800,28205

03/24/00,1900,29267

03/24/00,2000,30028

03/24/00,2100,29156

03/24/00,2200,27750

03/24/00,2300,26048

03/24/00,2400,23842

03/23/00,100,25225

03/23/00,200,24258

03/23/00,300,23972

03/23/00,400,23854

03/23/00,500,24469

03/23/00,600,26530

03/23/00,700,29794

03/23/00,800,31853

03/23/00,900,31853

03/23/00,1000,31339

03/23/00,1100,30995

03/23/00,1200,30642

03/23/00,1300,30383

03/23/00,1400,30120

03/23/00,1500,29877

03/23/00,1600,29500

03/23/00,1700,29357

03/23/00,1800,29467

03/23/00,1900,30939

03/23/00,2000,32019

03/23/00,2100,31467

03/23/00,2200,29798

03/23/00,2300,27557

03/23/00,2400,25127

03/22/00,100,25962

03/22/00,200,25215

03/22/00,300,24794

03/22/00,400,24748

03/22/00,500,25132

03/22/00,600,27174

03/22/00,700,30396

03/22/00,800,33000

03/22/00,900,33544

03/22/00,1000,33658

03/22/00,1100,33294

03/22/00,1200,33385

03/22/00,1300,32930

03/22/00,1400,32439

03/22/00,1500,31669

03/22/00,1600,31324

03/22/00,1700,31562

03/22/00,1800,31678

03/22/00,1900,33139

03/22/00,2000,33763

03/22/00,2100,33223

03/22/00,2200,31745

03/22/00,2300,29124

03/22/00,2400,26782

03/21/00,100,25071

03/21/00,200,24345

03/21/00,300,24179

03/21/00,400,24117

03/21/00,500,24649

03/21/00,600,26737

03/21/00,700,30349

03/21/00,800,32907

03/21/00,900,33569

03/21/00,1000,33813

03/21/00,1100,34115

03/21/00,1200,33992

03/21/00,1300,34105

03/21/00,1400,33922

03/21/00,1500,33895

03/21/00,1600,33868

03/21/00,1700,34423

03/21/00,1800,35170

03/21/00,1900,36127

03/21/00,2000,35835

03/21/00,2100,34726

03/21/00,2200,33064

03/21/00,2300,30280

03/21/00,2400,27756

03/20/00,100,24136

03/20/00,200,23474

03/20/00,300,23318

03/20/00,400,23456

03/20/00,500,24408

03/20/00,600,26434

03/20/00,700,29506

03/20/00,800,31799

03/20/00,900,32607

03/20/00,1000,32933

03/20/00,1100,32944

03/20/00,1200,32640

03/20/00,1300,32009

03/20/00,1400,31361

03/20/00,1500,30739

03/20/00,1600,30765

03/20/00,1700,31199

03/20/00,1800,32028

03/20/00,1900,33612

03/20/00,2000,34013

03/20/00,2100,33273

03/20/00,2200,31689

03/20/00,2300,29310

03/20/00,2400,26928

03/19/00,100,25407

03/19/00,200,24396

03/19/00,300,24138

03/19/00,400,23966

03/19/00,500,24024

03/19/00,600,24436

03/19/00,700,24824

03/19/00,800,25854

03/19/00,900,27215

03/19/00,1000,27790

03/19/00,1100,27819

03/19/00,1200,27542

03/19/00,1300,27246

03/19/00,1400,26763

03/19/00,1500,26123

03/19/00,1600,26024

03/19/00,1700,26527

03/19/00,1800,27726

03/19/00,1900,29950

03/19/00,2000,30775

03/19/00,2100,30398

03/19/00,2200,29086

03/19/00,2300,27391

03/19/00,2400,25523

03/18/00,100,27047

03/18/00,200,26216

03/18/00,300,25767

03/18/00,400,25791

03/18/00,500,25983

03/18/00,600,26988

03/18/00,700,27862

03/18/00,800,29112

03/18/00,900,30440

03/18/00,1000,31078

03/18/00,1100,31006

03/18/00,1200,30359

03/18/00,1300,29316

03/18/00,1400,28254

03/18/00,1500,27316

03/18/00,1600,26755

03/18/00,1700,26908

03/18/00,1800,27781

03/18/00,1900,30174

03/18/00,2000,31023

03/18/00,2100,30771

03/18/00,2200,29963

03/18/00,2300,28591

03/18/00,2400,26964

03/17/00,100,22766

03/17/00,200,21649

03/17/00,300,21428

03/17/00,400,21191

03/17/00,500,21742

03/17/00,600,23660

03/17/00,700,27366

03/17/00,800,30102

03/17/00,900,31292

03/17/00,1000,31927

03/17/00,1100,32411

03/17/00,1200,32549

03/17/00,1300,32325

03/17/00,1400,32127

03/17/00,1500,31780

03/17/00,1600,31333

03/17/00,1700,31433

03/17/00,1800,31950

03/17/00,1900,33433

03/17/00,2000,33863

03/17/00,2100,33129

03/17/00,2200,31911

03/17/00,2300,30251

03/17/00,2400,28594

03/16/00,100,22791

03/16/00,200,21680

03/16/00,300,21379

03/16/00,400,21341

03/16/00,500,21799

03/16/00,600,23715

03/16/00,700,27325

03/16/00,800,29593

03/16/00,900,30215

03/16/00,1000,30334

03/16/00,1100,30403

03/16/00,1200,30294

03/16/00,1300,29925

03/16/00,1400,29952

03/16/00,1500,29895

03/16/00,1600,29480

03/16/00,1700,29793

03/16/00,1800,30632

03/16/00,1900,32073

03/16/00,2000,32249

03/16/00,2100,31193

03/16/00,2200,29563

03/16/00,2300,27157

03/16/00,2400,24765

03/15/00,100,24233

03/15/00,200,23065

03/15/00,300,22955

03/15/00,400,23066

03/15/00,500,23787

03/15/00,600,25901

03/15/00,700,29438

03/15/00,800,31357

03/15/00,900,31306

03/15/00,1000,31059

03/15/00,1100,30908

03/15/00,1200,30578

03/15/00,1300,30082

03/15/00,1400,30003

03/15/00,1500,29724

03/15/00,1600,29366

03/15/00,1700,29294

03/15/00,1800,29645

03/15/00,1900,31367

03/15/00,2000,31961

03/15/00,2100,31210

03/15/00,2200,29534

03/15/00,2300,27128

03/15/00,2400,24695

03/14/00,100,24762

03/14/00,200,23986

03/14/00,300,23887

03/14/00,400,23981

03/14/00,500,24666

03/14/00,600,26937

03/14/00,700,30646

03/14/00,800,32266

03/14/00,900,32049

03/14/00,1000,31537

03/14/00,1100,31213

03/14/00,1200,30828

03/14/00,1300,30364

03/14/00,1400,30082

03/14/00,1500,29669

03/14/00,1600,29357

03/14/00,1700,29492

03/14/00,1800,30212

03/14/00,1900,32206

03/14/00,2000,32745

03/14/00,2100,32152

03/14/00,2200,30691

03/14/00,2300,28157

03/14/00,2400,25812

03/13/00,100,24862

03/13/00,200,24194

03/13/00,300,24059

03/13/00,400,24201

03/13/00,500,24916

03/13/00,600,27190

03/13/00,700,30831

03/13/00,800,32831

03/13/00,900,32898

03/13/00,1000,32791
03/13/00,1100,32625

03/13/00,1200,32116

03/13/00,1300,31454

03/13/00,1400,31111

03/13/00,1500,30444

03/13/00,1600,30087

03/13/00,1700,30362

03/13/00,1800,31562

03/13/00,1900,33702

03/13/00,2000,33835

03/13/00,2100,33202

03/13/00,2200,31738

03/13/00,2300,28693

03/13/00,2400,26593

03/12/00,100,22451

03/12/00,200,21445

03/12/00,300,20950

03/12/00,400,20574

03/12/00,500,20543

03/12/00,600,20984

03/12/00,700,21867

03/12/00,800,22849

03/12/00,900,24592

03/12/00,1000,25840

03/12/00,1100,26499

03/12/00,1200,26830

03/12/00,1300,26905

03/12/00,1400,26844

03/12/00,1500,26830

03/12/00,1600,26964

03/12/00,1700,27596

03/12/00,1800,28525

03/12/00,1900,30573

03/12/00,2000,31426

03/12/00,2100,31067

03/12/00,2200,29964

03/12/00,2300,28297

03/12/00,2400,26426

03/11/00,100,22066

03/11/00,200,21233

03/11/00,300,20594

03/11/00,400,20438

03/11/00,500,20564

03/11/00,600,21244

03/11/00,700,22385

03/11/00,800,24042

03/11/00,900,26502

03/11/00,1000,28205

03/11/00,1100,29123

03/11/00,1200,29219

03/11/00,1300,28878

03/11/00,1400,28381

03/11/00,1500,27951

03/11/00,1600,27419

03/11/00,1700,27613

03/11/00,1800,28255

03/11/00,1900,29405

03/11/00,2000,29175

03/11/00,2100,28341

03/11/00,2200,27203

03/11/00,2300,25906

03/11/00,2400,24026

03/10/00,100,22006

03/10/00,200,21129

03/10/00,300,20630

03/10/00,400,20433

03/10/00,500,20865

03/10/00,600,22605

03/10/00,700,26208

03/10/00,800,28301

03/10/00,900,29317

03/10/00,1000,29732

03/10/00,1100,30127

03/10/00,1200,29887

03/10/00,1300,29540

03/10/00,1400,29432

03/10/00,1500,29153

03/10/00,1600,28578

03/10/00,1700,28678

03/10/00,1800,28839

03/10/00,1900,30378

03/10/00,2000,30363

03/10/00,2100,29285

03/10/00,2200,27971

03/10/00,2300,26018

03/10/00,2400,23934

03/09/00,100,21900

03/09/00,200,21105

03/09/00,300,20746

03/09/00,400,20611

03/09/00,500,20998

03/09/00,600,22987

03/09/00,700,26792

03/09/00,800,29030

03/09/00,900,29555

03/09/00,1000,29815

03/09/00,1100,29932

03/09/00,1200,30054

03/09/00,1300,29939

03/09/00,1400,30157

03/09/00,1500,29753

03/09/00,1600,29653
03/09/00,1700,29645

03/09/00,1800,30037

03/09/00,1900,31728

03/09/00,2000,31993

03/09/00,2100,31009

03/09/00,2200,29159

03/09/00,2300,26628

03/09/00,2400,23897

03/08/00,100,22260

03/08/00,200,21595

03/08/00,300,21327

03/08/00,400,21221

03/08/00,500,21712

03/08/00,600,23662

03/08/00,700,27317

03/08/00,800,29502

03/08/00,900,29801

03/08/00,1000,29908

03/08/00,1100,30165

03/08/00,1200,30334

03/08/00,1300,30207

03/08/00,1400,30264

03/08/00,1500,30245

03/08/00,1600,29965

03/08/00,1700,29741

03/08/00,1800,30124

03/08/00,1900,31730

03/08/00,2000,31919

03/08/00,2100,30879

03/08/00,2200,29336

03/08/00,2300,26443

03/08/00,2400,23939

03/07/00,100,24257

03/07/00,200,23645

03/07/00,300,23459

03/07/00,400,23474

03/07/00,500,24243

03/07/00,600,26673

03/07/00,700,30184

03/07/00,800,31938

03/07/00,900,31738

03/07/00,1000,31224

03/07/00,1100,31003

03/07/00,1200,30626

03/07/00,1300,30072

03/07/00,1400,29960

03/07/00,1500,29601

03/07/00,1600,29271

03/07/00,1700,29083

03/07/00,1800,29741

03/07/00,1900,31678

03/07/00,2000,32104

03/07/00,2100,31236

03/07/00,2200,29629

03/07/00,2300,27082

03/07/00,2400,24308

03/06/00,100,22614

03/06/00,200,22082

03/06/00,300,22061

03/06/00,400,22276

03/06/00,500,23096

03/06/00,600,25411

03/06/00,700,29352

03/06/00,800,31497

03/06/00,900,31426

03/06/00,1000,31185

03/06/00,1100,31344

03/06/00,1200,31182

03/06/00,1300,30785

03/06/00,1400,30260

03/06/00,1500,29974

03/06/00,1600,29536

03/06/00,1700,29510

03/06/00,1800,30407

03/06/00,1900,32440

03/06/00,2000,33084

03/06/00,2100,32447

03/06/00,2200,30749

03/06/00,2300,28128

03/06/00,2400,25942

03/05/00,100,23244

03/05/00,200,22419

03/05/00,300,21928

03/05/00,400,21736

03/05/00,500,21869

03/05/00,600,22398

03/05/00,700,23180

03/05/00,800,23949

03/05/00,900,24907

03/05/00,1000,25625

03/05/00,1100,25870

03/05/00,1200,25781

03/05/00,1300,25319

03/05/00,1400,24892

03/05/00,1500,24315

03/05/00,1600,24095

03/05/00,1700,24432

03/05/00,1800,25458

03/05/00,1900,28266

03/05/00,2000,28922

03/05/00,2100,28613

03/05/00,2200,27580

03/05/00,2300,25893

03/05/00,2400,23950

03/04/00,100,25436

03/04/00,200,24384

03/04/00,300,24042

03/04/00,400,24031

03/04/00,500,24257

03/04/00,600,25115

03/04/00,700,26394

03/04/00,800,27451

03/04/00,900,28831

03/04/00,1000,29493

03/04/00,1100,29335

03/04/00,1200,28571

03/04/00,1300,27710

03/04/00,1400,26742

03/04/00,1500,25925

03/04/00,1600,25469

03/04/00,1700,25558

03/04/00,1800,26403

03/04/00,1900,28835

03/04/00,2000,29118

03/04/00,2100,28547

03/04/00,2200,27723

03/04/00,2300,26436

03/04/00,2400,24815

03/03/00,100,26093

03/03/00,200,25334

03/03/00,300,25021

03/03/00,400,24916

03/03/00,500,25498

03/03/00,600,27554

03/03/00,700,31278

03/03/00,800,33355

03/03/00,900,33492

03/03/00,1000,33181

03/03/00,1100,32855

03/03/00,1200,32254

03/03/00,1300,31495

03/03/00,1400,31030

03/03/00,1500,30430

03/03/00,1600,29812

03/03/00,1700,29903

03/03/00,1800,30576

03/03/00,1900,32526

03/03/00,2000,32650

03/03/00,2100,31917

03/03/00,2200,30837

03/03/00,2300,29135

03/03/00,2400,27259

03/02/00,100,23811

03/02/00,200,22985

03/02/00,300,22703

03/02/00,400,22661

03/02/00,500,23347

03/02/00,600,25300

03/02/00,700,29323

03/02/00,800,31398

03/02/00,900,32032

03/02/00,1000,32287

03/02/00,1100,32280

03/02/00,1200,32197

03/02/00,1300,31701

03/02/00,1400,31575

03/02/00,1500,31448

03/02/00,1600,31274

03/02/00,1700,32048

03/02/00,1800,33267

03/02/00,1900,35016

03/02/00,2000,34988

03/02/00,2100,34465

03/02/00,2200,33041

03/02/00,2300,30405

03/02/00,2400,27932

03/01/00,100,24606

03/01/00,200,23981

03/01/00,300,23777

03/01/00,400,23799

03/01/00,500,24464

03/01/00,600,26721

03/01/00,700,30583

03/01/00,800,32637

03/01/00,900,32543

03/01/00,1000,32074

03/01/00,1100,32267

03/01/00,1200,31339

03/01/00,1300,30933
03/01/00,1400,30812

03/01/00,1500,30801

03/01/00,1600,30537

03/01/00,1700,31185

03/01/00,1800,32175

03/01/00,1900,33692

03/01/00,2000,33335

03/01/00,2100,32367

03/01/00,2200,30736

03/01/00,2300,28114

03/01/00,2400,25546
02/29/00,100,24777

02/29/00,200,24023

02/29/00,300,23856

02/29/00,400,23895

02/29/00,500,24510

02/29/00,600,26710

02/29/00,700,30312

02/29/00,800,32636

02/29/00,900,32409

02/29/00,1000,32118

02/29/00,1100,31729

02/29/00,1200,31370

02/29/00,1300,30684

02/29/00,1400,30399

02/29/00,1500,29772

02/29/00,1600,29414

02/29/00,1700,29513

02/29/00,1800,30471

02/29/00,1900,32709

02/29/00,2000,33072

02/29/00,2100,32489

02/29/00,2200,31038

02/29/00,2300,28857

02/29/00,2400,26424

02/28/00,100,22081

02/28/00,200,21378

02/28/00,300,21058

02/28/00,400,21119

02/28/00,500,21781

02/28/00,600,23791

02/28/00,700,28159

02/28/00,800,30458

02/28/00,900,30733

02/28/00,1000,30942

02/28/00,1100,31081

02/28/00,1200,30981

02/28/00,1300,30592

02/28/00,1400,30284

02/28/00,1500,30087

02/28/00,1600,29852

02/28/00,1700,30223

02/28/00,1800,31200

02/28/00,1900,33313

02/28/00,2000,33740

02/28/00,2100,32881

02/28/00,2200,31394

02/28/00,2300,29028

02/28/00,2400,26931

02/27/00,100,23298

02/27/00,200,22156

02/27/00,300,21688

02/27/00,400,21383

02/27/00,500,21298

02/27/00,600,21595

02/27/00,700,22446

02/27/00,800,23462

02/27/00,900,25061

02/27/00,1000,26340

02/27/00,1100,26958

02/27/00,1200,27056

02/27/00,1300,26931

02/27/00,1400,26307

02/27/00,1500,25615

02/27/00,1600,25427

02/27/00,1700,26046

02/27/00,1800,27526

02/27/00,1900,29253

02/27/00,2000,29591

02/27/00,2100,28722

02/27/00,2200,27464

02/27/00,2300,25725

02/27/00,2400,23719

02/26/00,100,23243

02/26/00,200,22246

02/26/00,300,21809

02/26/00,400,21586

02/26/00,500,21794

02/26/00,600,22444

02/26/00,700,23851

02/26/00,800,25269

02/26/00,900,27402

02/26/00,1000,29123

02/26/00,1100,29809

02/26/00,1200,29755

02/26/00,1300,29086

02/26/00,1400,28390

02/26/00,1500,27675

02/26/00,1600,27428

02/26/00,1700,27727

02/26/00,1800,28948

02/26/00,1900,30337

02/26/00,2000,30107

02/26/00,2100,29315

02/26/00,2200,28258

02/26/00,2300,26706

02/26/00,2400,24888

02/25/00,100,23419

02/25/00,200,22579

02/25/00,300,22196

02/25/00,400,22039

02/25/00,500,22693

02/25/00,600,24475

02/25/00,700,28193

02/25/00,800,30528

02/25/00,900,30795

02/25/00,1000,30970

02/25/00,1100,31058

02/25/00,1200,30745

02/25/00,1300,30491

02/25/00,1400,30143

02/25/00,1500,29956

02/25/00,1600,29750

02/25/00,1700,29754

02/25/00,1800,30352

02/25/00,1900,31720
02/25/00,2000,31226

02/25/00,2100,30323

02/25/00,2200,29056

02/25/00,2300,27341

02/25/00,2400,25174

02/24/00,100,24640

02/24/00,200,23801

02/24/00,300,23523

02/24/00,400,23566

02/24/00,500,24158

02/24/00,600,26313

02/24/00,700,30090

02/24/00,800,32230

02/24/00,900,32249

02/24/00,1000,31855

02/24/00,1100,31546

02/24/00,1200,31228

02/24/00,1300,30742

02/24/00,1400,30065

02/24/00,1500,30130

02/24/00,1600,29671

02/24/00,1700,29871

02/24/00,1800,30663

02/24/00,1900,32717

02/24/00,2000,32559

02/24/00,2100,31726

02/24/00,2200,30058

02/24/00,2300,27687

02/24/00,2400,25222

02/23/00,100,25852

02/23/00,200,25217

02/23/00,300,25139

02/23/00,400,25206

02/23/00,500,25848

02/23/00,600,28113

02/23/00,700,32084

02/23/00,800,33926

02/23/00,900,33805

02/23/00,1000,33473

02/23/00,1100,32999

02/23/00,1200,32344

02/23/00,1300,31672

02/23/00,1400,31206

02/23/00,1500,30701

02/23/00,1600,30541

02/23/00,1700,30986

02/23/00,1800,32168

02/23/00,1900,34146

02/23/00,2000,33876

02/23/00,2100,32902

02/23/00,2200,31384

02/23/00,2300,29046

02/23/00,2400,26465

02/22/00,100,27430

02/22/00,200,26175

02/22/00,300,26041

02/22/00,400,26243

02/22/00,500,26816

02/22/00,600,29091

02/22/00,700,33171

02/22/00,800,35347

02/22/00,900,34767

02/22/00,1000,33903

02/22/00,1100,33268

02/22/00,1200,32402

02/22/00,1300,31721

02/22/00,1400,31332

02/22/00,1500,30745

02/22/00,1600,30317

02/22/00,1700,30525

02/22/00,1800,31988

02/22/00,1900,34289

02/22/00,2000,34538

02/22/00,2100,33923

02/22/00,2200,32569

02/22/00,2300,30122

02/22/00,2400,27844

02/21/00,100,25968

02/21/00,200,25336

02/21/00,300,25040

02/21/00,400,25126

02/21/00,500,25641

02/21/00,600,27339

02/21/00,700,29899

02/21/00,800,31583

02/21/00,900,32398

02/21/00,1000,32943

02/21/00,1100,32996

02/21/00,1200,32473

02/21/00,1300,31606

02/21/00,1400,30961

02/21/00,1500,30130

02/21/00,1600,29809

02/21/00,1700,30281

02/21/00,1800,31989

02/21/00,1900,34565

02/21/00,2000,34887

02/21/00,2100,34173

02/21/00,2200,33091

02/21/00,2300,30802

02/21/00,2400,29682

02/20/00,100,26269

02/20/00,200,25280

02/20/00,300,24821

02/20/00,400,24500

02/20/00,500,24591

02/20/00,600,25195

02/20/00,700,25930

02/20/00,800,26663

02/20/00,900,27973

02/20/00,1000,28557

02/20/00,1100,28809

02/20/00,1200,28728

02/20/00,1300,28338

02/20/00,1400,27778

02/20/00,1500,27133

02/20/00,1600,26882

02/20/00,1700,27543

02/20/00,1800,29133

02/20/00,1900,31736

02/20/00,2000,31826

02/20/00,2100,31419

02/20/00,2200,30515

02/20/00,2300,29087

02/20/00,2400,27458

02/19/00,100,27182

02/19/00,200,26263

02/19/00,300,25815

02/19/00,400,25467

02/19/00,500,25471

02/19/00,600,25889

02/19/00,700,27012

02/19/00,800,28311

02/19/00,900,30222

02/19/00,1000,31574

02/19/00,1100,31861

02/19/00,1200,31530

02/19/00,1300,30988

02/19/00,1400,30220

02/19/00,1500,29706

02/19/00,1600,29661

02/19/00,1700,30085

02/19/00,1800,31421

02/19/00,1900,32899

02/19/00,2000,32591

02/19/00,2100,31921

02/19/00,2200,30922

02/19/00,2300,29558

02/19/00,2400,27905

02/18/00,100,28177

02/18/00,200,27178

02/18/00,300,26706

02/18/00,400,26713

02/18/00,500,27139

02/18/00,600,29173

02/18/00,700,32609

02/18/00,800,34787

02/18/00,900,35989

02/18/00,1000,36657

02/18/00,1100,37335

02/18/00,1200,37457

02/18/00,1300,37159

02/18/00,1400,36826

02/18/00,1500,36219

02/18/00,1600,35569

02/18/00,1700,35597

02/18/00,1800,36697

02/18/00,1900,37357

02/18/00,2000,36431

02/18/00,2100,35165

02/18/00,2200,33283

02/18/00,2300,31348

02/18/00,2400,28894

02/17/00,100,26199

02/17/00,200,25581

02/17/00,300,25516

02/17/00,400,25724

02/17/00,500,26513

02/17/00,600,28831

02/17/00,700,33226

02/17/00,800,35481

02/17/00,900,35593

02/17/00,1000,35115

02/17/00,1100,34850

02/17/00,1200,34351

02/17/00,1300,33697

02/17/00,1400,33185

02/17/00,1500,32714

02/17/00,1600,32348

02/17/00,1700,32958

02/17/00,1800,34554

02/17/00,1900,36698

02/17/00,2000,36725

02/17/00,2100,36029
02/17/00,2200,34668

02/17/00,2300,32347

02/17/00,2400,30082
02/16/00,100,27871

02/16/00,200,26868

02/16/00,300,26689

02/16/00,400,26428

02/16/00,500,26867

02/16/00,600,28861

02/16/00,700,32734

02/16/00,800,35169

02/16/00,900,35191

02/16/00,1000,34505

02/16/00,1100,33867

02/16/00,1200,32906

02/16/00,1300,32078

02/16/00,1400,31608

02/16/00,1500,31260

02/16/00,1600,30918

02/16/00,1700,31296

02/16/00,1800,32725

02/16/00,1900,34666

02/16/00,2000,34549

02/16/00,2100,33966

02/16/00,2200,32601

02/16/00,2300,30239

02/16/00,2400,28000

02/15/00,100,25964

02/15/00,200,25500

02/15/00,300,25430

02/15/00,400,25506

02/15/00,500,26126

02/15/00,600,27605

02/15/00,700,32030

02/15/00,800,34594

02/15/00,900,34745

02/15/00,1000,34394

02/15/00,1100,34237

02/15/00,1200,33473

02/15/00,1300,33001

02/15/00,1400,32742

02/15/00,1500,32181

02/15/00,1600,31890

02/15/00,1700,32223

02/15/00,1800,33971

02/15/00,1900,36343

02/15/00,2000,36422

02/15/00,2100,35905

02/15/00,2200,34491

02/15/00,2300,32215

02/15/00,2400,29731

02/14/00,100,26247

02/14/00,200,25423

02/14/00,300,24995

02/14/00,400,25081

02/14/00,500,25607

02/14/00,600,27559

02/14/00,700,31671

02/14/00,800,33908

02/14/00,900,34344

02/14/00,1000,34465

02/14/00,1100,34099

02/14/00,1200,33506

02/14/00,1300,32663

02/14/00,1400,32309

02/14/00,1500,31562

02/14/00,1600,31453

02/14/00,1700,31987

02/14/00,1800,33376

02/14/00,1900,34886

02/14/00,2000,34290

02/14/00,2100,33650

02/14/00,2200,32351

02/14/00,2300,30072

02/14/00,2400,28050

02/13/00,100,28941

02/13/00,200,27891

02/13/00,300,27569

